Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,School
58761.000000,-420.982404,-7.182910,4.209824,-5.151000,-407.524240,415.744640,4.870223,1055.472566,10.445715,-1.122661,-252.091920,-92.050000,Slytherin
50125.000000,-358.513893,5.508759,3.585139,5.012000,543.021378,563.494633,4.291354,1045.220888,4.826212,1.229037,-232.457890,-5.590000,Ravenclaw
48056.000000,351.333073,-6.863084,-3.513331,3.533000,-492.357603,585.681056,-5.089860,935.036639,2.139617,0.381473,-254.328560,184.290000,Gryffindor
33196.000000,-379.707249,5.007686,3.797072,5.591000,457.693320,645.127905,6.762307,1064.269161,12.327689,-0.506006,-229.043530,16.920000,Ravenclaw
54469.000000,-579.830525,-6.107201,5.798305,-5.835000,-645.893613,346.830587,6.475611,1063.826547,9.734711,-0.369547,-251.238100,-125.900000,Slytherin
40702.000000,695.351504,-4.298904,-6.953515,5.908000,-377.776992,611.027700,-4.686093,939.508484,3.146043,-0.185976,-252.489030,215.210000,Gryffindor
77257.000000,534.710388,-3.649920,-5.347104,3.557000,-944.588899,645.982746,-7.248212,943.067345,2.828876,-0.942432,-256.357840,242.130000,Gryffindor
24970.000000,-626.454681,-6.096707,6.264547,-5.967000,-469.942499,385.050411,5.479516,1069.860382,12.331834,-0.078409,-248.571340,-71.840000,Slytherin
62574.000000,-481.985827,-5.076204,4.819858,-5.207000,-288.995805,441.273650,5.134580,1015.810387,7.952066,-0.545184,-250.505000,-55.180000,Slytherin
73277.000000,499.117525,4.126043,-4.991175,4.390000,-474.215300,401.586192,3.537261,1055.810639,3.265471,1.289848,-246.984150,-30.820000,Hufflepuff
51395.000000,-456.451631,-2.508171,4.564516,-6.449000,-477.189737,406.689035,3.767356,1034.708699,8.036839,-1.650439,-250.565770,-22.280000,Slytherin
24015.000000,683.174134,4.250713,-6.831741,5.423000,-406.530919,481.406966,4.346163,1029.486151,8.718888,0.641115,-243.734840,85.450000,Hufflepuff
52675.000000,519.413919,-5.428996,-5.194139,4.685000,-300.161796,582.102234,-4.719997,948.952041,1.790659,0.284104,-253.422210,165.280000,Gryffindor
55939.000000,579.103304,-2.296435,-5.791033,6.793000,-88.812371,676.649279,-4.877350,985.538912,5.293230,0.713745,-248.125190,186.300000,Gryffindor
19559.000000,-400.950381,7.387116,4.009504,4.821000,330.490052,558.076682,6.147902,1057.393727,8.791161,1.839159,-229.100510,28.970000,Ravenclaw
49944.000000,-447.047691,3.782784,4.470477,5.051000,830.121870,598.908126,6.218877,1073.730116,8.702420,0.006862,-230.387830,-56.620000,Ravenclaw
72625.000000,-292.426221,3.588065,2.924262,7.811000,728.954347,667.365018,6.043245,1066.495301,8.956329,0.070865,-230.386580,-50.090000,Ravenclaw
65361.000000,-507.060324,-4.183508,5.070603,-3.817000,-685.688410,369.128334,6.913211,1036.227237,7.385964,-0.330638,-249.810960,-107.180000,Slytherin
57978.000000,593.223672,5.634589,-5.932237,5.488000,-561.070872,428.482878,4.543303,1050.421978,5.409995,-0.101598,-244.689080,10.140000,Hufflepuff
66190.000000,472.889983,-4.038701,-4.728900,5.782000,-549.829955,587.122659,-6.192850,945.204900,-0.515116,0.693701,-253.203600,180.790000,Gryffindor
55745.000000,-296.484799,-7.603557,2.964848,-7.228000,-598.332498,385.679537,4.801351,1084.451650,13.294427,-1.782494,-255.227000,-98.850000,Slytherin
34283.000000,-342.881270,6.908771,3.428813,6.579000,457.829880,577.926093,2.849747,1046.470991,4.650381,-0.153978,-230.102060,43.070000,Ravenclaw
71429.000000,-353.100341,-6.956335,3.531003,-6.428000,-377.522314,420.877524,4.439096,1046.070857,9.694078,-0.482073,-254.392640,-86.900000,Slytherin
36631.000000,495.788877,-6.312948,-4.957889,5.201000,-321.623112,574.305900,-3.846564,939.064911,2.496534,0.533873,-252.488310,172.980000,Gryffindor
24546.000000,655.113491,2.268461,-6.551135,5.985000,-491.806806,346.104253,8.951306,1056.402100,8.289162,-0.353313,-244.333020,-57.290000,Hufflepuff
28203.000000,-657.282016,-7.121688,6.572820,-4.970000,-633.279816,367.257779,7.287301,1075.876798,13.162200,-1.302568,-248.254330,-111.570000,Slytherin
67239.000000,585.428395,-4.102769,-5.854284,3.532000,-935.657354,596.334911,-7.909154,926.222668,0.182253,2.086920,-257.709690,248.570000,Gryffindor
41830.000000,429.615183,-5.875546,-4.296152,4.576000,-724.519440,552.231491,-5.422822,939.550946,1.339359,-0.783702,-254.272380,193.600000,Gryffindor
42810.000000,300.465539,-4.204977,-3.004655,7.458000,-104.396662,596.041565,-5.302463,969.519628,0.746259,1.317284,-247.330910,152.180000,Gryffindor
60761.000000,-708.523585,5.470938,7.085236,4.044000,587.584643,606.366671,5.180589,1063.966255,6.898083,0.909135,-229.592780,-34.590000,Ravenclaw
49586.000000,607.822457,5.672211,-6.078225,5.217000,-489.226602,387.513592,2.865472,1051.382369,3.063560,-0.650477,-245.501120,16.220000,Hufflepuff
46352.000000,-647.812390,-5.358395,6.478124,-4.611000,-667.105223,348.535200,8.040280,1048.313384,9.510016,-1.064688,-248.552130,-121.990000,Slytherin
35454.000000,791.217706,-2.277290,-7.912177,6.672000,-682.643268,621.726839,-6.570258,941.962000,3.064925,-0.920632,-252.350170,273.960000,Gryffindor
56756.000000,-510.805526,-5.337187,5.108055,-5.279000,-552.112418,384.382790,5.783428,1047.726476,9.148468,-1.221759,-250.803180,-92.240000,Slytherin
38242.000000,555.006340,-6.158545,-5.550063,4.897000,-590.250220,567.429875,-3.516637,944.831319,3.821509,1.302688,-253.734180,179.040000,Gryffindor
52441.000000,-513.429987,4.669213,5.134300,4.950000,423.518342,603.535255,4.146638,1049.690123,6.623329,-1.453211,-231.567170,2.670000,Ravenclaw
76154.000000,340.330719,2.271546,-3.403307,6.297000,-457.719270,374.148357,10.165756,1059.550136,5.771522,-0.231559,-243.438740,-145.590000,Hufflepuff
57091.000000,-578.862125,3.749010,5.788621,3.713000,473.458145,577.914859,3.370726,1038.960730,4.549805,-0.034358,-233.514020,-6.840000,Ravenclaw
37263.000000,618.230568,-3.164578,-6.182306,6.975000,-74.986094,646.095872,-4.696798,967.240796,4.485535,-1.355708,-248.436550,201.890000,Gryffindor
55449.000000,424.064284,5.221415,-4.240643,3.946000,-264.038843,451.649166,2.122002,1029.665936,3.010432,-1.400180,-244.773770,44.660000,Hufflepuff
60487.000000,358.175929,5.391377,-3.581759,3.938000,-548.582409,364.974339,2.749921,1061.932107,2.028249,-0.339035,-245.534690,-19.670000,Hufflepuff
43340.000000,615.502239,3.732227,-6.155022,7.254000,-359.358303,403.057594,6.188177,1040.094490,4.892718,1.756289,-243.316680,-21.840000,Hufflepuff
73149.000000,560.745227,4.007450,-5.607452,5.285000,-659.988719,349.177582,7.022139,1073.608376,4.964046,-0.866105,-246.511520,-95.340000,Hufflepuff
45043.000000,-490.944855,3.162655,4.909449,5.234000,217.938629,597.038069,3.869876,1027.794433,6.265067,0.264216,-233.099720,27.060000,Ravenclaw
55696.000000,496.182862,5.887823,-4.961829,5.118000,-590.889955,401.725378,5.009030,1054.937145,4.927521,0.840136,-244.095860,-6.840000,Hufflepuff
35676.000000,870.072235,-3.192993,-8.700722,5.747000,-688.076670,584.839924,-6.190187,932.400859,2.197779,0.703537,-254.859940,260.750000,Gryffindor
47295.000000,564.462866,5.072150,-5.644629,6.302000,-592.009679,405.299198,5.742427,1055.046653,5.994155,-0.576782,-243.458820,-8.950000,Hufflepuff
30403.000000,-601.471201,-3.220020,6.014712,-2.681000,-667.354750,402.516299,7.513774,1037.104379,10.364408,-0.353821,-244.843610,-54.350000,Slytherin
11261.000000,-442.567397,4.781307,4.425674,4.288000,503.017040,530.378677,3.547628,1064.556190,7.059591,-0.678529,-231.067270,22.270000,Ravenclaw
84208.000000,156.123165,4.340780,-1.561232,3.023000,-626.935643,417.639819,6.166251,1065.200452,5.624785,0.588410,-244.748430,-70.210000,Hufflepuff
81275.000000,-330.547072,-6.394826,3.305471,-8.727000,-465.046273,370.107328,1.653840,1076.212528,8.146059,-0.148926,-257.958310,-97.470000,Slytherin
39521.000000,622.687743,3.074346,-6.226877,4.420000,-320.037123,378.045337,4.048977,1043.780694,4.357997,0.013360,-246.714010,-2.520000,Hufflepuff
50884.000000,293.301572,-8.241604,-2.933016,2.938000,-402.299056,580.854417,-4.089373,930.491651,2.393499,-0.122332,-254.895640,157.800000,Gryffindor
70815.000000,705.148717,-3.006154,-7.051487,5.088000,-778.070128,611.387032,-6.612905,941.778416,1.267200,0.025959,-255.704410,225.080000,Gryffindor
48455.000000,576.048322,6.690320,-5.760483,3.437000,-383.197946,349.914604,2.614660,1044.312344,1.178670,0.027863,-246.419350,15.360000,Hufflepuff
57334.000000,-574.822061,-5.176573,5.748221,-3.043000,-493.978761,398.840238,5.562087,1041.009375,7.542451,1.342341,-248.320120,-94.880000,Slytherin
43128.000000,403.443693,-5.958927,-4.034437,4.323000,-555.430614,586.552612,-5.007614,950.461311,3.211845,-1.479249,-253.154880,187.960000,Hufflepuff
78219.000000,-517.763873,4.384969,5.177639,4.908000,391.787222,615.651731,4.098156,1023.420060,3.975168,0.940357,-233.570740,-8.570000,Ravenclaw
29531.000000,626.909358,-4.700932,-6.269094,6.447000,-232.660055,590.022276,-3.594606,959.188472,4.123806,-0.324626,-250.343290,180.450000,Gryffindor
54237.000000,-413.085541,5.515348,4.130855,6.427000,577.837480,607.830965,4.482522,1050.491848,5.844550,-0.796141,-230.269430,-6.180000,Ravenclaw
46662.000000,456.090884,0.310546,-4.560909,7.119000,-643.345964,456.231858,6.783351,1063.803248,10.082263,0.029996,-243.702320,-37.640000,Hufflepuff
48452.000000,-290.671134,4.844407,2.906711,6.768000,444.483785,592.709953,3.470695,1036.146080,4.817312,2.247020,-232.238080,20.230000,Ravenclaw
83033.000000,-363.120604,-4.512998,3.631206,-6.484000,-380.828612,422.238203,3.383120,1025.757909,6.352323,0.833285,-254.220710,-61.650000,Slytherin
61371.000000,276.065011,5.005770,-2.760650,5.989000,-459.108075,418.431263,7.372403,1044.387581,4.929132,-0.503029,-241.260590,-49.460000,Hufflepuff
41094.000000,463.155470,5.663036,-4.631555,5.643000,-503.781163,409.399780,3.318239,1047.530706,3.970355,1.830997,-243.134220,28.460000,Hufflepuff
41960.000000,-379.459493,5.763242,3.794595,6.012000,351.115693,664.686718,5.146611,1037.997549,9.727279,-2.088013,-229.752150,56.520000,Ravenclaw
32022.000000,-406.455274,4.865081,4.064553,4.940000,237.481840,604.481486,6.419351,1048.591532,10.453044,0.782348,-230.840660,24.830000,Ravenclaw
68599.000000,-332.331770,-7.532830,3.323318,-7.644000,-328.205187,421.489846,4.241107,1051.195408,10.790233,-1.136757,-255.558590,-83.770000,Slytherin
69288.000000,-493.546880,-5.999523,4.935469,-6.211000,-454.345437,376.188400,5.010692,1045.614150,7.719663,-1.899539,-252.973670,-108.230000,Slytherin
61014.000000,647.851955,-6.678476,-6.478520,3.172000,-486.996432,564.139161,-4.109080,926.581827,1.687917,1.256165,-257.771040,168.590000,Gryffindor
59744.000000,415.540310,7.428123,-4.155403,4.352000,-522.514742,415.810186,5.369095,1043.592021,4.332949,-0.278941,-243.016250,5.390000,Hufflepuff
52380.000000,453.883820,8.070707,-4.538838,3.684000,-333.656445,390.964637,0.744138,1033.770339,-0.385060,0.984980,-244.735970,55.370000,Hufflepuff
79737.000000,-323.602104,-8.080771,3.236021,-5.326000,-362.329576,414.208487,4.662613,1049.463355,9.000800,1.210377,-254.858160,-118.130000,Slytherin
45334.000000,523.588546,5.325569,-5.235885,4.273000,-698.152975,477.505207,2.001421,1055.137248,7.692084,1.734653,-244.986150,80.460000,Hufflepuff
82422.000000,225.064553,-5.760075,-2.250646,4.099000,-454.154647,628.900204,-6.142969,934.546753,-0.230862,-0.087423,-253.785570,166.130000,Gryffindor
34428.000000,-635.900872,-5.872089,6.359009,-3.556000,-459.113217,380.823399,5.258079,1064.509815,9.652100,-0.365999,-247.217610,-92.060000,Slytherin
61943.000000,-472.720120,6.898847,4.727201,5.858000,582.097171,620.232237,6.030842,1048.830988,6.576091,0.719467,-229.104430,-15.790000,Ravenclaw
23865.000000,-553.721100,3.469012,5.537211,4.154000,251.510662,592.812553,5.133763,1046.860265,9.721068,0.084814,-231.242570,31.140000,Ravenclaw
56899.000000,-236.525668,5.035377,2.365257,7.273000,260.194104,580.675283,9.462065,1062.792040,10.067692,-0.952846,-230.694900,-63.560000,Ravenclaw
69182.000000,-354.496856,-3.928853,3.544969,-6.172000,-390.222174,418.464607,2.456552,1041.486530,7.144740,1.536016,-253.038320,-42.870000,Slytherin
27353.000000,646.165118,2.358834,-6.461651,4.870000,-313.887446,392.261526,5.029714,1041.716697,6.352899,-0.402137,-245.787430,6.460000,Hufflepuff
82947.000000,-298.156947,-7.802385,2.981569,-5.850000,-298.853533,442.628590,8.306098,1000.689620,9.717224,0.655699,-254.499460,-109.400000,Slytherin
71542.000000,414.857776,-3.554164,-4.148578,6.940000,-362.265459,594.784103,-6.055140,947.475122,-1.815419,-1.921681,-251.182730,159.880000,Gryffindor
61034.000000,371.707703,5.913302,-3.717077,4.469000,-637.785273,389.735411,7.503074,1057.923574,6.082026,-0.564805,-243.209110,-46.570000,Hufflepuff
56733.000000,-480.460537,5.214439,4.804605,4.817000,356.990297,607.960188,4.070754,1044.840135,6.416300,-1.243495,-232.058950,12.140000,Ravenclaw
42253.000000,458.378544,-6.663056,-4.583785,4.571000,-631.268693,541.425351,-3.546405,949.076965,2.797369,0.298036,-254.125030,154.270000,Gryffindor
53941.000000,-282.729233,-7.161364,2.827292,-5.613000,-533.164842,416.766731,5.013139,1069.289993,12.837806,-1.015084,-253.306570,-80.690000,Slytherin
46536.000000,-587.847320,-2.122503,5.878473,-2.213000,-633.222366,407.575539,4.139196,1044.637716,6.964781,0.050861,-245.731670,-41.660000,Slytherin
26817.000000,-659.342108,-6.681574,6.593421,-4.612000,-512.642462,380.729860,6.134739,1072.092333,12.091634,-0.498292,-247.602740,-94.200000,Slytherin
63226.000000,-429.123929,7.344892,4.291239,5.494000,131.978392,590.058738,4.647158,1024.376335,4.336144,0.001351,-231.958680,27.370000,Ravenclaw
53207.000000,-486.885172,5.070908,4.868852,5.067000,786.379726,620.570241,3.046689,1059.111248,5.897608,-0.790677,-230.607890,-0.550000,Ravenclaw
60698.000000,470.118871,-5.164334,-4.701189,5.547000,-132.199440,616.940825,-3.493119,963.368265,3.277829,-1.069742,-251.061880,136.320000,Gryffindor
60213.000000,438.987020,6.818435,-4.389870,4.827000,-483.604306,400.894258,4.893938,1045.398041,3.316707,0.133854,-243.493070,-6.240000,Hufflepuff
41407.000000,625.664011,4.049631,-6.256640,7.620000,-557.203555,425.917123,4.003929,1053.297942,5.589494,-2.347334,-243.503620,15.260000,Hufflepuff
33918.000000,-665.898593,4.355993,6.658986,2.793000,378.330749,561.543348,4.132270,1032.592849,5.867533,-1.631738,-232.130260,22.770000,Ravenclaw
50733.000000,531.653150,-1.691022,-5.316531,8.561000,-245.130114,656.680712,-5.109492,983.755659,3.746671,-0.441956,-246.459770,188.390000,Gryffindor
82499.000000,25.867661,6.824789,-0.258677,3.216000,-690.061373,421.455254,2.928835,1063.843639,2.496961,-0.600329,-243.158690,-20.390000,Hufflepuff
51060.000000,-374.516191,-8.930238,3.745162,-4.838000,-335.102715,443.059092,6.270508,1052.654897,13.172913,0.856111,-251.870010,-94.910000,Slytherin
50395.000000,489.421767,3.414683,-4.894218,4.935000,-340.618858,442.021652,2.800538,1039.170661,4.415497,-0.375569,-245.284540,23.820000,Hufflepuff
50778.000000,-432.882573,-5.122945,4.328826,-6.265000,-581.899491,392.477224,3.367259,1074.008367,10.576018,-0.082813,-252.097590,-62.840000,Slytherin
70696.000000,254.567915,2.144970,-2.545679,3.581000,-686.209772,399.226113,6.451627,1074.953604,7.343701,2.181936,-245.845290,-79.970000,Hufflepuff
51896.000000,-637.568809,3.508966,6.375688,4.378000,468.600260,570.457459,6.518353,1055.590357,7.363749,2.211326,-231.087580,-52.910000,Ravenclaw
33560.000000,-253.825515,4.850648,2.538255,6.558000,528.827101,586.447053,5.303163,1066.636727,8.675479,0.944849,-230.575420,-2.710000,Ravenclaw
25473.000000,609.218229,5.698298,-6.092182,3.595000,-347.516468,363.755432,4.166470,1037.448063,4.160031,0.256208,-245.176570,34.980000,Hufflepuff
37290.000000,565.293300,3.323013,-5.652933,6.745000,-386.832984,423.064443,6.193891,1040.471216,6.454056,0.579076,-242.983000,-5.440000,Hufflepuff
50022.000000,585.303995,2.641479,-5.853040,5.363000,-220.013743,444.868757,9.462052,1026.671085,8.489316,-1.016745,-243.743900,-40.450000,Hufflepuff
27490.000000,813.063288,5.461871,-8.130633,5.011000,-466.121492,361.471249,1.811796,1049.950770,3.381662,-0.426739,-246.947360,52.840000,Hufflepuff
48017.000000,530.972243,2.741486,-5.309722,7.082000,-814.565633,411.549649,6.307597,1076.441072,8.684716,-1.134206,-243.921840,-36.540000,Hufflepuff
71585.000000,-459.208464,3.090356,4.592085,5.991000,415.341266,626.871871,8.012973,1037.848023,8.457596,0.294441,-231.792840,-54.810000,Ravenclaw
48662.000000,430.698935,-4.163496,-4.306989,5.130000,-841.601638,575.633708,-7.868142,931.396811,-0.750676,0.127565,-254.137970,239.940000,Gryffindor
44486.000000,631.390537,4.437098,-6.313905,3.138000,-267.515803,365.677279,4.324504,1037.103421,3.479227,0.324122,-247.293470,-0.460000,Hufflepuff
81344.000000,330.670398,4.203044,-3.306704,4.872000,-430.042044,397.741958,3.350829,1054.860326,1.397983,-1.641053,-245.653670,-52.940000,Hufflepuff
42853.000000,-476.340338,-3.121150,4.763403,-6.835000,-539.039032,398.542013,2.195021,1066.971003,9.584011,-0.513293,-250.851950,-20.900000,Slytherin
74149.000000,-355.440120,-7.980926,3.554401,-6.254000,-439.892375,407.009421,5.919075,1047.519169,10.434248,-0.506881,-254.818980,-117.520000,Slytherin
46705.000000,-550.074280,5.877972,5.500743,4.351000,569.547863,608.237558,4.810343,1059.123132,7.673509,-0.046326,-229.852480,1.750000,Ravenclaw
33917.000000,-691.618059,-5.424278,6.916181,-6.541000,-583.071238,333.327771,6.143256,1069.555373,10.257399,1.243396,-249.340710,-105.450000,Slytherin
51472.000000,365.487959,7.297003,-3.654880,5.310000,-588.776673,370.011472,5.339648,1054.548756,3.156701,0.620055,-242.093620,-17.110000,Hufflepuff
39169.000000,352.962385,-5.777552,-3.529624,4.228000,-805.679998,585.700084,-6.117985,939.883171,2.595979,-0.167853,-253.661580,222.950000,Gryffindor
38510.000000,598.884140,3.542055,-5.988841,6.131000,-380.533502,390.682133,5.043368,1044.945690,4.817680,-0.065116,-244.439580,-8.810000,Hufflepuff
75760.000000,445.019171,-3.395780,-4.450192,5.372000,-488.601565,631.718866,-6.840181,949.659333,0.305159,-0.885392,-252.814780,194.670000,Gryffindor
37740.000000,756.953235,-4.591390,-7.569532,6.263000,-129.721310,592.000840,-2.668851,966.269976,4.948600,0.511414,-251.234980,158.750000,Gryffindor
30704.000000,560.019571,5.874609,-5.600196,4.055000,-412.270340,357.033812,7.296204,1039.713649,5.639928,0.149607,-243.708570,-7.830000,Hufflepuff
34030.000000,704.802406,-3.743426,-7.048024,6.278000,-328.528901,581.964462,-5.368728,951.861779,2.165922,0.575569,-251.878300,208.460000,Gryffindor
25188.000000,445.199587,7.422820,-4.451996,2.204000,-165.925862,410.200314,4.968007,1014.189286,4.461261,0.991699,-242.861220,67.170000,Hufflepuff
50587.000000,-424.222340,5.514867,4.242223,6.004000,633.954001,631.923552,5.361210,1057.520722,8.169891,0.975053,-229.396690,-4.260000,Ravenclaw
36746.000000,682.272917,4.184910,-6.822729,3.721000,-304.513829,334.096100,6.364397,1042.963436,4.516181,1.382808,-246.692880,-29.600000,Hufflepuff
40196.000000,712.758255,1.684893,-7.127583,9.282000,-412.102674,422.838713,7.520979,1045.864547,7.205084,0.878687,-242.902710,-41.320000,Hufflepuff
